86;75336,0;['35', '2f', '4c', '4d', '4c', '4a']
83;72708,0;['35', '2f', '4c', '4d', '4c', '4a']
83,8;73408,8047;['35', '2f', '4c', '4d', '4c', '4a']
87,4;76562,4;['35', '2f', '4c', '4d', '4c', '4a']
97,7;85585,1953;['35', '2f', '4c', '4d', '4c', '4a']
92,3;80854,8047;['35', '2f', '4c', '4d', '4c', '4a']
89,1;78051,6;['35', '2f', '4c', '4d', '4c', '4a']
87,4;76562,4;['35', '2f', '4c', '4d', '4c', '4a']
87,2;76387,1953;['35', '2f', '4c', '4d', '4c', '4a']
91,3;79978,8047;['35', '2f', '4c', '4d', '4c', '4a']
98,6;86373,6;['35', '2f', '4c', '4d', '4c', '4a']
90,4;79190,4;['35', '2f', '4c', '4d', '4c', '4a']
90;78840,0;['35', '2f', '4c', '4d', '4c', '4a']
90,1;78927,6;['35', '2f', '4c', '4d', '4c', '4a']
89,1;78051,6;['35', '2f', '4c', '4d', '4c', '4a']
90,9;79628,4;['35', '2f', '4c', '4d', '4c', '4a']
95,9;84008,4;['35', '2f', '4c', '4d', '4c', '4a']
100;87600,0;['35', '2f', '4c', '4d', '4c', '4a']
105;91980,0;['35', '2f', '4c', '4d', '4c', '4a']
112;98112,0;['35', '2f', '4c', '4d', '4c', '4a']
109;95484,0;['35', '2f', '4c', '4d', '4c', '4a']
95;83220,0;['35', '2f', '4c', '4d', '4c', '4a']
92,2;80767,1953;['35', '2f', '4c', '4d', '4c', '4a']
91,6;80241,6;['35', '2f', '4c', '4d', '4c', '4a']
84,9;74372,4;['35', '2f', '4c', '4d', '4c', '4a']
82,5;72270,0;['35', '2f', '4c', '4d', '4c', '4a']
82,5;72270,0;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
81,1;71043,6;['35', '2f', '4c', '4d', '4c', '4a']
81,7;71569,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,3;72094,8047;['35', '2f', '4c', '4d', '4c', '4a']
82,8;72532,8047;['35', '2f', '4c', '4d', '4c', '4a']
83;72708,0;['35', '2f', '4c', '4d', '4c', '4a']
82,9;72620,4;['35', '2f', '4c', '4d', '4c', '4a']
81,8;71656,8047;['35', '2f', '4c', '4d', '4c', '4a']
81,1;71043,6;['35', '2f', '4c', '4d', '4c', '4a']
81,8;71656,8047;['35', '2f', '4c', '4d', '4c', '4a']
81,9;71744,4;['35', '2f', '4c', '4d', '4c', '4a']
81,4;71306,4;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
81,4;71306,4;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
81;70956,0;['35', '2f', '4c', '4d', '4c', '4a']
81,1;71043,6;['35', '2f', '4c', '4d', '4c', '4a']
81,5;71394,0;['35', '2f', '4c', '4d', '4c', '4a']
81,2;71131,1953;['35', '2f', '4c', '4d', '4c', '4a']
81,7;71569,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
82,3;72094,8047;['35', '2f', '4c', '4d', '4c', '4a']
83,9;73496,4;['35', '2f', '4c', '4d', '4c', '4a']
82,3;72094,8047;['35', '2f', '4c', '4d', '4c', '4a']
80,2;70255,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,2;72007,1953;['35', '2f', '4c', '4d', '4c', '4a']
80,6;70605,6;['35', '2f', '4c', '4d', '4c', '4a']
80,3;70342,8047;['35', '2f', '4c', '4d', '4c', '4a']
80,5;70518,0;['35', '2f', '4c', '4d', '4c', '4a']
81,7;71569,1953;['35', '2f', '4c', '4d', '4c', '4a']
81,2;71131,1953;['35', '2f', '4c', '4d', '4c', '4a']
80;70080,0;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
81,5;71394,0;['35', '2f', '4c', '4d', '4c', '4a']
80,9;70868,4;['35', '2f', '4c', '4d', '4c', '4a']
81,1;71043,6;['35', '2f', '4c', '4d', '4c', '4a']
80;70080,0;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
78,8;69028,8047;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
81,4;71306,4;['35', '2f', '4c', '4d', '4c', '4a']
82,3;72094,8047;['35', '2f', '4c', '4d', '4c', '4a']
80,8;70780,8047;['35', '2f', '4c', '4d', '4c', '4a']
80,5;70518,0;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
80,9;70868,4;['35', '2f', '4c', '4d', '4c', '4a']
81,4;71306,4;['35', '2f', '4c', '4d', '4c', '4a']
81,2;71131,1953;['35', '2f', '4c', '4d', '4c', '4a']
80,5;70518,0;['35', '2f', '4c', '4d', '4c', '4a']
82,5;72270,0;['35', '2f', '4c', '4d', '4c', '4a']
81,3;71218,8047;['35', '2f', '4c', '4d', '4c', '4a']
81,7;71569,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,1;71919,6;['35', '2f', '4c', '4d', '4c', '4a']
81,2;71131,1953;['35', '2f', '4c', '4d', '4c', '4a']
80,5;70518,0;['35', '2f', '4c', '4d', '4c', '4a']
81,3;71218,8047;['35', '2f', '4c', '4d', '4c', '4a']
82,2;72007,1953;['35', '2f', '4c', '4d', '4c', '4a']
81,4;71306,4;['35', '2f', '4c', '4d', '4c', '4a']
81,5;71394,0;['35', '2f', '4c', '4d', '4c', '4a']
80,8;70780,8047;['35', '2f', '4c', '4d', '4c', '4a']
81,7;71569,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
82,2;72007,1953;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
81,5;71394,0;['35', '2f', '4c', '4d', '4c', '4a']
82,6;72357,6;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
81,4;71306,4;['35', '2f', '4c', '4d', '4c', '4a']
82,1;71919,6;['35', '2f', '4c', '4d', '4c', '4a']
83,2;72883,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
81,5;71394,0;['35', '2f', '4c', '4d', '4c', '4a']
81,7;71569,1953;['35', '2f', '4c', '4d', '4c', '4a']
80,9;70868,4;['35', '2f', '4c', '4d', '4c', '4a']
82,6;72357,6;['35', '2f', '4c', '4d', '4c', '4a']
81,2;71131,1953;['35', '2f', '4c', '4d', '4c', '4a']
81,2;71131,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,1;71919,6;['35', '2f', '4c', '4d', '4c', '4a']
83,7;73321,1953;['35', '2f', '4c', '4d', '4c', '4a']
82;71832,0;['35', '2f', '4c', '4d', '4c', '4a']
82,5;72270,0;['35', '2f', '4c', '4d', '4c', '4a']
82,3;72094,8047;['35', '2f', '4c', '4d', '4c', '4a']
83,6;73233,6;['35', '2f', '4c', '4d', '4c', '4a']
84,9;74372,4;['35', '2f', '4c', '4d', '4c', '4a']
82,7;72445,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,1;71919,6;['35', '2f', '4c', '4d', '4c', '4a']
82,6;72357,6;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
81,6;71481,6;['35', '2f', '4c', '4d', '4c', '4a']
83,1;72795,6;['35', '2f', '4c', '4d', '4c', '4a']
83,1;72795,6;['35', '2f', '4c', '4d', '4c', '4a']
82,7;72445,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,6;72357,6;['35', '2f', '4c', '4d', '4c', '4a']
83;72708,0;['35', '2f', '4c', '4d', '4c', '4a']
82;71832,0;['35', '2f', '4c', '4d', '4c', '4a']
83,1;72795,6;['35', '2f', '4c', '4d', '4c', '4a']
81,5;71394,0;['35', '2f', '4c', '4d', '4c', '4a']
83,6;73233,6;['35', '2f', '4c', '4d', '4c', '4a']
82,9;72620,4;['35', '2f', '4c', '4d', '4c', '4a']
83,5;73146,0;['35', '2f', '4c', '4d', '4c', '4a']
82,1;71919,6;['35', '2f', '4c', '4d', '4c', '4a']
82,3;72094,8047;['35', '2f', '4c', '4d', '4c', '4a']
83,1;72795,6;['35', '2f', '4c', '4d', '4c', '4a']
82,9;72620,4;['35', '2f', '4c', '4d', '4c', '4a']
82,8;72532,8047;['35', '2f', '4c', '4d', '4c', '4a']
82,2;72007,1953;['35', '2f', '4c', '4d', '4c', '4a']
83,2;72883,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,6;72357,6;['35', '2f', '4c', '4d', '4c', '4a']
83,6;73233,6;['35', '2f', '4c', '4d', '4c', '4a']
83,3;72970,8047;['35', '2f', '4c', '4d', '4c', '4a']
82,7;72445,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,3;72094,8047;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
83,1;72795,6;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
82,9;72620,4;['35', '2f', '4c', '4d', '4c', '4a']
82,9;72620,4;['35', '2f', '4c', '4d', '4c', '4a']
84,1;73671,6;['35', '2f', '4c', '4d', '4c', '4a']
82,7;72445,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,5;72270,0;['35', '2f', '4c', '4d', '4c', '4a']
83,1;72795,6;['35', '2f', '4c', '4d', '4c', '4a']
82,7;72445,1953;['35', '2f', '4c', '4d', '4c', '4a']
82,4;72182,4;['35', '2f', '4c', '4d', '4c', '4a']
83,5;73146,0;['35', '2f', '4c', '4d', '4c', '4a']
83,1;72795,6;['35', '2f', '4c', '4d', '4c', '4a']
85,5;74898,0;['35', '2f', '4c', '4d', '4c', '4a']
82,6;72357,6;['35', '2f', '4c', '4d', '4c', '4a']
82,6;72357,6;['35', '2f', '4c', '4d', '4c', '4a']
82,5;72270,0;['35', '2f', '4c', '4d', '4c', '4a']
82,9;72620,4;['35', '2f', '4c', '4d', '4c', '4a']
84,1;73671,6;['35', '2f', '4c', '4d', '4c', '4a']
82,2;72007,1953;['35', '2f', '4c', '4d', '4c', '4a']
83,6;73233,6;['35', '2f', '4c', '4d', '4c', '4a']
84,5;74022,0;['35', '2f', '4c', '4d', '4c', '4a']
83,5;73146,0;['35', '2f', '4c', '4d', '4c', '4a']
83,8;73408,8047;['35', '2f', '4c', '4d', '4c', '4a']
83,1;72795,6;['35', '2f', '4c', '4d', '4c', '4a']
83,3;72970,8047;['35', '2f', '4c', '4d', '4c', '4a']
83,4;73058,4;['35', '2f', '4c', '4d', '4c', '4a']
83,5;73146,0;['35', '2f', '4c', '4d', '4c', '4a']
82,8;72532,8047;['35', '2f', '4c', '4d', '4c', '4a']
84,1;73671,6;['35', '2f', '4c', '4d', '4c', '4a']
85,5;74898,0;['35', '2f', '4c', '4d', '4c', '4a']
84,4;73934,4;['35', '2f', '4c', '4d', '4c', '4a']
83,6;73233,6;['35', '2f', '4c', '4d', '4c', '4a']
83,3;72970,8047;['35', '2f', '4c', '4d', '4c', '4a']
83,4;73058,4;['35', '2f', '4c', '4d', '4c', '4a']
81,8;71656,8047;['35', '2f', '4c', '4d', '4c', '4a']
