86;9718,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
83;9379,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
83,8;9469,4;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
87,4;9876,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
97,7;11040,1;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
92,3;10429,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
89,1;10068,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
87,4;9876,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
87,2;9853,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
91,3;10316,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
98,6;11141,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
90,4;10215,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
90;10170,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
90,1;10181,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
89,1;10068,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
90,9;10271,7;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
95,9;10836,7;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
100;11300,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
105;11865,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
112;12656,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
109;12317,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
95;10735,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
92,2;10418,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
91,6;10350,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
84,9;9593,7;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,5;9322,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,5;9322,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,6;9220,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,1;9164,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,7;9232,1;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,3;9299,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,8;9356,4;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
83;9379,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,9;9367,7;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,8;9243,4;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,1;9164,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,8;9243,4;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,9;9254,7;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,4;9198,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,6;9220,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,4;9198,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,6;9220,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81;9153,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,1;9164,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,5;9209,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,2;9175,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,7;9232,1;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,4;9311,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,4;9311,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,3;9299,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
83,9;9480,7;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,3;9299,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,2;9062,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,2;9288,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,6;9107,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,3;9073,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,5;9096,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,7;9232,1;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,2;9175,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80;9040,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,6;9220,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,5;9209,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,9;9141,7;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,1;9164,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80;9040,0;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,6;9220,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
78,8;8904,4;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,6;9220,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,4;9198,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,3;9299,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,8;9130,4;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,5;9096,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,4;9311,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,9;9141,7;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,4;9198,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,2;9175,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,5;9096,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,5;9322,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,3;9186,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,7;9232,1;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,1;9277,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,2;9175,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,5;9096,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,3;9186,9;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,2;9288,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,4;9198,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,5;9209,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
80,8;9130,4;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,7;9232,1;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,4;9311,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,2;9288,6;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,6;9220,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,6;9220,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,5;9209,5;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,6;9333,8;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,4;9311,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
81,4;9198,2;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
82,1;9277,3;['ccb0', 'ccaa', 'cd89', 'cd88', 'cd89', 'cd8f']
