86;48074,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
83;46397,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
83,8;46844,2031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
87,4;48856,6;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
97,7;54614,2969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
92,3;51595,7031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
89,1;49806,9;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
87,4;48856,6;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
87,2;48744,7969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
91,3;51036,7031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
98,6;55117,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
90,4;50533,6;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
90;50310,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
90,1;50365,9;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
89,1;49806,9;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
90,9;50813,1;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
95,9;53608,1;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
100;55900,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
105;58695,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
112;62608,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
109;60931,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
95;53105,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
92,2;51539,7969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
91,6;51204,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
84,9;47459,1;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,5;46117,5;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,5;46117,5;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,6;45614,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,1;45334,9;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,7;45670,2969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,3;46005,7031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,8;46285,2031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
83;46397,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,9;46341,1;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,8;45726,2031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,1;45334,9;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,8;45726,2031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,9;45782,1;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,4;45502,6;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,6;45614,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,4;45502,6;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,6;45614,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81;45279,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,1;45334,9;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,5;45558,5;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,2;45390,7969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,7;45670,2969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,4;46061,6;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,4;46061,6;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,3;46005,7031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
83,9;46900,1;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,3;46005,7031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
80,2;44831,7969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
82,2;45949,7969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
80,6;45055,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
80,3;44887,7031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
80,5;44999,5;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,7;45670,2969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,2;45390,7969;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
80;44720,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,6;45614,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,5;45558,5;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
80,9;45223,1;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,1;45334,9;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
80;44720,0;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,6;45614,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
78,8;44049,2031;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
81,6;45614,4;['c7b2', 'c7a8', 'c68b', 'c68a', 'c68b', 'c68d']
